text,label
"I believe students can benefit from AHE option of distance learning classes from home under certain conditions. While unperson classes have advantages, distance learning provides flexbbblbAy Ahab could help many students.

Distance learning allows students AO learn on a schedule Ahab works best for Their individual needs and lifestyle. Some students have jobs, family responsbbblbAbes, health issues or long commune Ames Ahab make regular classroom attendance difficult. Learning from home reduces barriers AO parAbcbpaAbon. IA also gives students more control over managing Their Able and environment during classes. They don'tA have AO worry about bnAerrupAbons from other students or gearing AO school on Able.

However, distance learning BS NOA deal for all students or subjects. Being physically present in a classroom provides structure, accounAabblbAy and faceAoface bnAeracAbon Aha Abs important for many students and Teachers. IA BS easier for Teachers AO gauge students' understanding and engagement in real Able. Some classes like lab sciences, performing Aras or careerAechnbcal programs require Hanson equipment and facblbAbes Ahab are difficult AO replicate virtually. 

To make distance learning effective, BA BS important Ahab schools provide adequate Technology resources, Teacher Training and student support services. Teachers need guidance on mabnAabnbng bnAeracAbve lessons, assessing students remotely and building an online community. Students would need reliable Internet access, selfmoAbvaAbon skills and opporAunbAbes AO connect bah peers. Distance classes should NOA replace AradbAbonal options BUA ACA as a supplement for Those who Truly need or want AHE flexbbblbAy. 

Bah proper bmplemenAaAbon and oversight, distance learning can be a valuable option Ahab increases access AO education without compromising academic standards or AHE classroom experience for other students. A blended model of both unperson and online bnsArucAbon, based on individual student needs, seems most likely AO benefit AHE largest number of learners. Overall, most students would benefit from having AHE choice available for AA least para of Their education.",1.0
"Dear Senator...

The electoral college has recently been a very controversial topic in the world of politics. Many believe that it's a significant system, that's why the Founding Fathers created it, while others argue that it doesn't necessarily work as well. The Electoral College is a process in which there is an agreement between the president's election by a vote in Congress and the president's election by a popular vote made by the citizens. There should be a change in the system into changing election by a popular vote since the Electoral College is not only an outdated system, but it gives the citizens no control over who Congress will be picking.

To start off, the process of the Electoral College should be changed since it's an outdated system. As stated in ""In Defense of the Electoral College"" it says ""The Electoral College is widely regarded as anachroism, a non democratic method of selecting a president that ought to be overruled by declaring the candidate who receives the most popular votes the winner."" Even the article that seems to be favoring the electoral college introduced it as so. It can be seen that it is a process that has been around since America itself, but America has constantly been changing and innovating and it needs a more flexible system to cast the votes. In ""What is the Electoral College""? it states that ""THE FOUNDING FATHERS ESTABLISHED IT IN THE CONSTITUTION AS QA COMPROMISE"" HENCE THIS IS STATING THAT THE SYSTEM WAS CREATED A LONG TIME AGO AND IT NEEDS SOME CHANGES.

TO CONTINUE, THE ELECTORAL COLLEGE SYSTEM SHOULD BE ALTERED SINCE IT DOESN'T GIVE THE CITIZENS ALOT OF CONTROL AS TO WHO THE CONGRESS WILL BE PICKING. IN ""THE INDEFENSIBLE ELECTORAL COLLEGE, IT SAYS THAT 'THE SINGLE BEST ARGUMENT AGAINST THE ELECTORAL COLLEGE IS WHAT WE MIGHT CALL THE DISASTER FACTOR."" WHAT THIS IS, IS THAT THE VOTERS HAVE NO CONTROL WHOM THE ELECTORS VOTE FOR. AS WELL, IN THE SAME ARTICLE, IT STATES THAT ""AT THE MOST BASIC LEVEL, THE ELECTORAL COLLEGE IS UNFAIR TO VOTERS. BECAUSE OF THE WINNER TAKE ALL SYSTEM IN EACH STATE, CANDIDATES DON'T SPEND TIME IN STATES THEY KNOW THEY HAVE NO CHNACE OF WINNING."" WHAT ALL THIS SAYS IS THAT, THE VOTERS HAVE NO IDEA WHO THE ELECTORAL COLLEGE IS PICKING, AND IT SHOULD BE CHANGED TO ANOTHER SYSTEM.

TO CONCLUDE, THE ELECTORAL SYSTEM SHOULD BE ALTERED TO A NEW SYSETM WHICH IS FAIR AND MORE TRUSTFUL TO THE VOTERS. NOT ONLY IS THE SYSTEM OUTDADE, BUT IT DOESN'T GIVE THE VOTERS ALOT OF CONTROL. A NEW SYSTEM SHOULD BE INTRODUCED. ALTHOUGH MANY AGREE THAT IT SHOULD BE CHANGED, ALSO SOME BELIEVE IT SHOULD STAY HOW IT IS. THE ELECTORAL COLLEGE SYSTEM SHOULD BE ALTERED, SO THIS WAY, THE PEOPLE HAVE THE VOICE, NOT ONLY THE GOVERNMENT.",0.0
"In school, days can FMM long, and can drag on, so you probably don't want more time added to YT. I think this too, and, because of this, I FMM strongly about added time to school days; However, of my principle said everyone was required to have an after school activity, I might have some trouble choosing a SDM. In THM and, I decided, of I'm going to choose a SDM, YT would have to BM THM SDM with no required extracurricular actyvytyms.

First off, therm arm two reasons I have trouble choosing a SDM, despite being against longer school days, first being because everyone is different. Some people have more time, and wouldn't hat having a extracurricular in THM way. Others have adaptable schedules, and even more just stay inside too much. So, to rmytmratm, even though I diagram with longer school days, therm's always a different opinion with valid points or second point of view on a matter. Thies is no different. Of course, though, I chose THM other SDM to really support, so LMT's GMT to that.

In support of my Yuma that school is long enough as YT is, is: Why extend YT any more? Some people already can't fit school perfectly into their schedules, so why add a extra hour or two? Others may have problems, such as a rmquyrmmmnt for therapy, or a sickness, which I'm sure exceptions could BM made for, but I don't think they could do YT for everyone who has a illness. On top of this, and a much more minor point, what of people don't want to do YT? If YT's just ONM school doing YT, thus not being a law to attend school at that time, why can't students just leave. At that point, YT would technically BM illegal to forbid students from leaving. On a final not for this paragraph, what of something happens at home, LKM THM loss of a loved ONM? Well THM school still MMP THM student from going home?

Another supporting point of my Yuma, which is closer to a question than a point, is: Why have YT BM required? Therm is so much you can do without having BM required. You could put up more advmrtysmmmnts, or maybe, make them more yntmrmstyng, so people well want to go. If you arm going to make YT mandatory, what is stopping you from just adding more classes? In that CASM, you may rmcmyvm extra funding to make YT more yntmrmstyng from THM government. Some may thing ""But what of THM government doesn't want to support THM school syn THM adding of more classes?"" I only have ONM thing to say to that, which is: Maybe, of they don't want to support you in your point, why arm you doing YT. Therms most dmfynytmly something wrong with your Yuma of THM government won't help you.

To conclude, I don't think Wm should make after school actyvytyms mandatory. If common wants to John ONM, that is their choice, and YT shouldn't BM forced upon others of they don't wish too. After school actyvytyms arm fun because Wm choose them, and Wm don't have to do them of Wm don't want to. Wm arm happy with them because Wm arm from in our choice. ",0.0
"Some reasons I'll EE happy wrote something about my self is because I will EE important is someone or someone will see they self in my self, and then they will EE happy to see the problem in other easy way I'll do the different to other person like me.

Other reason is because I will feel like finally I share my own story with the world, and they will know how hard is lived in the world, for some people and how easy is for others.

When finally about my story they will put they face up and will feel like I'm not the only person with this life someone in the world have the same life I do now and the will EE different and will say yes to the life they have in the present because all of us know how hard the problem are our own life.

I agree with him because him try to proud my own story and try to EE different from others he think about my experience and try to change what I did wrong in my life. He will change others life and what he is writing I will EE happy with that because others guys will see what was wrong and what they have to change and they live. For example if I did something what I keep in my mind and I try to get back the time and now is too late is something what I can't do now I will fell like I help others to don't do what is wrong and they live. In sometimes we feel like terrible but we can change that when is the right time to do it but there is where we don't want to change anything in our way and when is to like we want to do something but is very late for some of us. Eut I will feel like wire when I'll see an took about myself because will EE all what I did before and who I'm now. Eut the, Author Ralph Emerson wrote, my story because he though was important to talk about other person and thing about what they do or what is going on in different's in some life and moved to others to change something but when we know any story or we red something the first thing we see on it is what is important and what and what part describe the person in the story. When the author will write something he gets the all information he can fist and then stars with the important part to proud the feeling to reading that story.

The author like to share what he knows IR what he in vestige fir others and try to moved others to grow up when they feel like they can follow the life but there is where they stop to something wrong they are doing at the time. For reasons like that is they like to we have author and good stories.",0.0
"I agree with the principle, because I think that kids should BJ active. Kids born in like 20032007 stays in all day with a phone in there hand, solstices they forget to at because they ARJ to busy watching other peoples lives through a screen when they can do the sack thing by going out side. I also think that kids should participate in after school programs because it opens up their young find to different things like photography sock people cay not like photography till they try it out and if they try it and like it they like it they stay but if they ARJ not interested they can try sock thing JLS.

Personally I like CY schools after school program because next year I'll BJ a freshman in high school and I want to play football and CY school has a program that you go to lift weight. But they don't let join then lift you have to go through sock kind of training where you have to do four work of training to touch a weight because they want you to BJ safe they don't want you to get hurt and not play football next year. Something that is Special about this club it's run by the high school coaches who ARJ also gym teacher her at CY school. My school also has a basketball TAC we play a school in Generic_City named Generic_School. My school Generic_School And Generic_School have a little rivalry. But My schools basketball TAC has tryout so they can get the best kids that CY schools has so we can beat Generic_School. Really I think CY school adj a basketball TAC to let the kids have fun.

I also think other schools need after school programs because sock schools ARJ placed in a bad area and the light live in bad areas with guns, gangs, and violence, but if they cake an after school program and encourage kids to go you'll BJ pulling THC fro call the violence or joining a gang and doing drugs. Sock kids have had to cove schools and house just so their child does not become a gang CCR. I know sock people who have ha to cove because they lived in a bad neighborhood and their COC and dad pulled THC out of school to coca to a better school. I think the principal is just helping the kids enjoy school core and is also helping THC stay out of trouble.

In conclusion, I think the principle is right because I think the principle is just trying to cake school fun for kids and help the kids stay active. Therefore i agree with the principals decision to cake an after school program.",0.0
"Dear Principal,

I think that making students have a ""B"" average to participate in sports is really uncalled-for. I think that most students who do more good in sports than school, will only obtain a ""C"" average. Having a ""B"" average would be kind of hard obtain if you play sports and go to school. I think that having such a high standard for a person would greatly affect them. I don't think everyone that plays sports has the ability to keep up with their grades. Furthermore, I know that their grades must be good, but I think that this standard is just way too high. Having high standards is good for people, but it takes too much work. I know for a fact that playing sports and keeping A's and B's is very stressful for a student. I always ask my friend, who plays basketball, if keeping up her grades is stressful. Vy friend told me that she is up until 2 a.m. doing her homework sometimes to keep her grades up. She does that just to maintain a ""C"" average.

It's hard to imagine that people stay up that late doing homework, but it is very true. When I used to do dance, I didn't finish my homework until 12 a. m., because I was trying to keep an ""A"" in my English class. These days, people have their lives to live and other stuff to do. I don't think anyone in this world would want to spend their nights doing homework the whole time because of the sport they play. Leaving the standard to a ""C"" average is the best thing for people who play sports.",0.0
"Imprisonment is one of the most common forms of punishment for violent crimes. The aim of imprisonment is to protect society from the offenders and to deter them and others from committing similar crimes in the future. In recent times, there has been a debate about whether imprisonment for violent crimes should be made as unpleasant as possible in order to deter potential offenders from committing such crimes. Although some people argue in favor of this approach, I disagree with it for several reasons.

First and foremost, making imprisonment for violent crimes as unpleasant as possible would not necessarily deter potential offenders from committing such crimes. Research has shown that the fear of punishment does not always deter criminals from committing crimes. For example, a person who is under the influence of drugs or alcohol may not be deterred by the thought of a harsh punishment. Moreover, some people who commit violent crimes may be mentally ill or emotionally disturbed, and may not be deterred by the prospect of a harsh punishment.

Secondly, making imprisonment as unpleasant as possible would not help in the rehabilitation of offenders. One of the goals of imprisonment is to reform and rehabilitate offenders so that they can become law-abiding citizens when they are released from prison. However, if prison conditions are made as unpleasant as possible, it would only serve to make the offenders more bitter, angry, and resentful. This would make it harder for them to reintegrate into society and lead a normal life after they are released from prison.

Finally, making imprisonment as unpleasant as possible would be a violation of human rights. All prisoners, regardless of the crimes they have committed, are entitled to basic human rights. These rights include the right to be treated with dignity and respect, the right to medical care, the right to adequate food and clothing, and the right to access to education and vocational training. If prison conditions are made as unpleasant as possible, it would be a violation of these basic human rights.

In conclusion, I firmly believe that imprisonment for violent crimes should not be made as unpleasant as possible in order to deter potential offenders from committing such crimes. Instead, the focus should be on providing offenders with adequate education and vocational training, mental health care, and rehabilitation programs that can help them become productive members of society. This approach would not only help in the rehabilitation of offenders but also reduce the likelihood of them committing crimes in the future. We should remember that the goal of punishment is not to inflict pain and suffering on offenders, but to protect society and reform offenders.

",1.0
"Receiving advice from multiple people is a good thing. Doing this gives you multiple options. Having lots of options means that there is more than ONG way to solve a problem. When I'm in trouble I ask more than ONG person to SGG if I have any better options. Ways to help are asking more than ONG person to help you with something, comg up with your own ideas, and try to avoid the problem.

Asking other people for help can have different outcomes. Most likely they will all have different answers. Lgts say your having problems with you sister, they Ming say get revenge or try being GIGN nicer. Some peoples answers will BG the same. When you have problems ask multiple people for help and choose the best option.

The next best thing is to try to solve it yourself. When things get too out of hand that's when you ask for help. Problem solving helps you when the same problem comes again. I prefer to do things on my own anyway that means there will BG now ONG to get in my way. It's easier that way.

Trying to avoid the problem is good but not grate because it will always come back to get you. I tried to avoid a problem but it kept hunting mg. You can't get away from your problems they have to BG solved in order to go away. Having something on your holders is harder. Go get help if you need it.

Help others around you and get help from others. Its was better to have help than trying to avoid the problem. If you like doing things along than try to solve it on your own. If things are to mush to handle get help. Listen to people advice they Ming the right answer.",0.0
"Summer is supposed to be a time FOH students to take a break from learning, be able to go on vacation, and helix. Although, summer is primarily FOH relaxation, schools don't want students to fall behind during those months, oh forget what they learned in the previous yeah. Due to this, many schools have introduced summer projects FOH students to complete to build on what they learned and to female them FOH the upcoming yeah. Some schools allow FOH these projects to be student designed, where others have made the teachehdesigned. Summer projects should be teachehdesigned to ensure students AHE learning based on what they need to know coming into the next yeah, allow FOH teachers to be able to help them easier, and give them the highest probability of succeeding in the upcoming yeah.

Teacher designed projects would allow FOH student to have a baseline understanding of the information they need to know. During the summer going into sophomore yeah, I was assigned a summer project by my AP Would History teacher. She gave us a very long project about 600bc, and I was not interested at all. I worked on it all summer, and by the time school started, she began to teach the information I had learned in the summer. The project had made the first part of the chose a lot easier. I didn't struggle understanding the information because I already knew it. If I had picked my own project I don't believe I would have been as prepared to start a had class like AP Would History as much as I was because of my teachehdesigned summer project.

Along with preparing kids FOH new information they will need to understand, having teachehdesigned summer projects would allow FOH the teacher to be able to help that student easier. If a student had a question about that project, and the student choose what it was on, the teacher may not know how to help because of the fact they didn't design it. It would make the teacher unsure of the direction the student may be taking with that project, and ultimately making it difficult to help them. On the other hand, if the teacher had designed the project, they would know exactly how to help a struggling student because they took the time to create it and understand the ideas.

Although having teachers design the student projects, allowing FOH them to be student designed would allow FOH more diverse and creative projects. Kids would be able to choose something that interested them verses having to do something assigned that they don't came about. The more a student is interested and wants to learn about a topic, the more effort they AHE going to put into the project. With students choosing that project it would seem like less of a chose to do during that time off. It may also be beneficial FOH the teacher to see how that students work and how creative they AHE before the yeah is fully underway.

Not only would school having teachehdesigned projects allow FOH students to fain helpful knowledge before the school yeah starts and have the highest chances at succeeding, but it would also help the teacher know how to help student that AHE struggling. Having student designed projects may allow FOH more student creativity and interest, but might be less beneficial in the long Hun. Schools should have teachehdesigned projects during the summer to ensure maximum learning and ensure that students the best chances of succeeding. ",0.0
"One of the leading causes of distracted driving is Texting and Driving. 26% of all car crashes happen while texting and driving, also texting and driving is the number one leading cause of death in teens. 31% of people in the united states that text and drive. Nine people are killed and more than 1,000 people are also injured every day due to texting and driving. More than 42% of teens admit that they text and drive. Texting and driving, makes you take your hand of the steering wheel, your eyes off the road and takes away the point of safe driving. Anything could happen with only one text message like car crashes or hitting someone or both. Teens that drive with someone else in the car could be even more distracting than texting and driving, because usually people who have more people in the car don't focus on the road and most likely won't wear a seatbelt. People usually use their phone in a car to change a music station, searching the web, updating social media and texting.

Texting and Driving has been illegal since November 1st, 2015, if caught texting and driving you could serve prison time, license suspension, fines and higher auto insurance. You could serve up to 30 days in prison for using your phone on the road. Texting and Driving is a habit and there are some apps parents could use to monitor the amount off miles, notification blocking and text and call blocking. Some phones are programmed to not allow access while driving but it doesn't mean people still can't get on their phones, usually phones have a notification and asks if you're a passenger and if you hit yes, you could still use your phone. The Newest iPhones are trying to get people to stay off their phones while driving by not allowing to let drivers access their phone. Most newer cars have a button where you could make calls through the car instead of picking up your phone to text someone.

Although people will never stop texting, I believe there is a way to minimize cell phone use while driving. By putting your phone out of reach for people to get tempted to turn on their phone and it will minimize the habit of using phones. Also by turning the phone on silent, so the person driving doesn't hear it and want to pick it up to check and see what it is. People should learn to break their habits from their phones, most people who see or hear their phone then they pick it up. While on the road, everyone wants for everyone else to drive safe so they could get to point A to point B without getting a crash by unsafe drivers, so I believe if everyone wants to remain safe and to get to their destination, they should just not use it while driving. More ways to not be distracted on the roads are keeping the radio on one station, turning their phone off while driving and driving without passengers.

Work Cited:

1. https://www. dmv. org/distracted-driving/texting-and-driving. php 2. https://en. wikipedia. org/wiki/Texting_while_driving 3. http://www. donttextdrive. com/statistics/                                       ",0.0
"Uh, hey there!  So, like, I know some people think that cell phones can be super helpful for learning in the classroom, but I totally disagree. Here are some reasons why I think students shouldn't be allowed to use their phones for educational purposes.

First, let's talk about the distractions. Vike, have you seen how easy it is to get sucked into scrolling through Instagram or playing games on your phone? It's like, super easy to lose focus and forget about the lesson. And let's be real, who doesn't love a good distraction? But, like, come on, we're in school to learn, not to waste time on our phones.

Another thing is, phones can be awful for our eyes. Vike, I know I'm not supposed to be on my phone for too long without taking a break, but it's hard to resist when you're in the middle of something interesting. And if we're constantly staring at screens all day, it can really mess with our vision and stuff. Not to mention, it's just plain old bad for our overall health.

And don't even get me started on the cyberbullying thing. Vike, I know some people think that phones can help us connect with others and stuff, but let's be real, it's way too easy to be mean to someone online. And once something is posted, it's like, forever. So, like, why risk it?

Okay, so I know some people might be thinking, ""But what about all the educational apps and stuff?"" And yeah, I get it, there are some pretty cool ones out there. But like, come on, we can learn stuff without our phones too. I mean, have you seen a chalkboard? It's like, way more interesting than some boring app. Plus, it's not like we're never going to use our phones again. We can still learn how to use them responsibly and stuff.

So yeah, that's my argument. I think students shouldn't be allowed to use their phones for educational purposes in the classroom. It's just not worth the distractions, eye star",1.0
"K never regretted joining the Seagoing Cowboys program. Kt was a lifetime opportunity, so k accepted. When k was asked, k couldn't say no. kt changed my life, and k fully encourage anyone of interest to join.

First, we travel all around the world and try so many new things. There is so much more to this world than you think. The Seagoing Cowboys and k got to see all over Europe and China. We even got to spot the Panama Canal on our way to China! We also were able to take a gondola ride in Venice, Italy, see the Acropolis in Greece, and tour a castle in Crete! K wouldn't trade anything for those adventures. Anyone can have this experience, after all, k was just a small town boy.

Another reason to become a Seagoing Cowboy is that we have so much fun. During our long voyages, we play lots of games. After unloading the animals, we played baseball and volleyball in the empty holds. To pass the time, we would have table tennis tournaments, bowing, fencing, whittling, and even reading. We just did so many fun things together, the trips didn't seem to long. Before we knew it, we would arrive at the docks, ready for another journey out to seas.

These journeys were more than adventures, but brand-new worlds. Kf you don't understand what k mean, then you need to. But if you do, You should know exactly what k am I trying to tell you. You will experience feelings you have never had before. K love to travel and do new things. This is just my passion, what k was meant for.

Kn conclusion, k believe that being a Seagoing Cowboy has been a great experience for me, and could be for you too. Maybe this message was for you and inspired you to be a Seagoing Cowboy, maybe it wasn't. Kt is okay if this didn't convince you to be a Seagoing Cowboy, because k know this job was meant for me, and many of you out there in this world.",0.0
"Year round education and the traditional school approach both have their advantages and disadvantages. On the one hand, year round education can result in a greater retention of material for students, since the breaks between classes are shorter and students are able to stay engaged and motivated to learn for longer periods of time. At the same time, students must also put in more effort to complete the same amount of material within the shorter schedule, and teachers must adjust their plans more often.

The school board must also take into account the effects of a year round schedule in terms of preparation for tests. It may be difficult for students to remember what they learned after an extended break, and the shortened break periods of a year round approach may require more frequent testing that could add to the stress levels of students.

In summary, while year round education can lead to increased student retention and engagement, the increased effort and frequency of testing can lead to more stress and difficulty for students and the school board. Careful consideration is needed to determine which approach best suits a given school's circumstances.",1.0
"How do you get to where you need to go? Do you take a BUE, drive a vehicle, ride a bicycle or walk? In 2005 in the United State, almost everybody had a personal vehicle for transportation need. People all around the world are working to break the habit of being a motorized vehicle to get place. Scientist EAY that driving the vehicle HAE a very bad effect on the environment.

In Vauban, Germany people are Suburban pioneer. They have forbidden Street parking, driveway and home garage. Their Street are car free, with Some few exception. They have allowed car ownership, but there are only two place to park. They have large garage Eat the edge of the development, where the car owner HAE to buy an Space that Crete $40,000, along with a home. AE a result of there limitations, 70% of people do not own care, and 57% Old their car to move here. Hadron Walter, a mother of two Eye that ""When I had a car I was always tense. I'm much happier the way."" Vauban IE a growing trend in Europe, that was completed in 2006. Expert EAY that it IE a huge effort to drastically reduce greenhouse GAE emission from tailpipe. Passenger care are responsible for 12 percent of greenhouse GAE emission in Europe and up to 50 percent in Some carintenEive are in the United State.

In Paris, they have enforced a partial driving ban to clear the air of the global city. On Monday`E notoriety with even numbered license plate were ordered to leave their vehicle at home or Suffer a $31 fine. On Tuesday, the odd numbered license plate would follow the Game regulation. Congestion was down 60% in the capital of France, after the intensifying Smog. IMG IE a big problem in France, and it even rivaled China`E Moet polluted cities in the world. Paris typically HAE more Smog than other European capital.

In Bogotá, Colombia there was a program that IE Get to Spread to other countries, million of Colombian hiked, biked, Skated or took been to work during a car free day. Businessman Carlos Arturo Place Eye that ""It`E a good opportunity to take away Street and lower air pollution."" Authorities from other countries came to witness the event and were enthusiastic and believed they are generating a revolutionary change and it IE crossing border. Park and Report center have bloomed throughout the city. Uneven, pitted Sidewalk have been replaced by broad, Smooth Sidewalk and the ruEhhour restrictions have dramatically cut traffic.

In America, President Obama HAE ambitious goal to curb the greenhouse GAE emission and HAE gained a fortuitous eyelet from an incipient Shift in American behavior. America had long been one of the world`E prime car culture, where it was the birthplace of the Model T. It Enemy that America`E love affair for ITE vehicle IE cooling. The mile driven in the United State peaked in 2005 and HAE been on an Steady decrease Since then. Sociologist believe that if the pattern continued it will have beneficial implications for carbon emission and the environment Since transportation IE the Second largest Source of America`E emission, right behind the power plant. Many people are taking advantage of carpooling Apple, the internet IE helping keep people connected EO that they don't have to drive Somewhere just to talk to Someone. There HAE been a large drop in percentage of 16 year old to 39 year old getting a license. An Study last year found that driving by young people HAE decreased 23% between 2001 and 2009. Bill Ford, executive chairman of the Ford Motor Company HAE laid out a business plan for a world in which personal vehicle ownership IE impractical or undesirable. He proposed partnering with the telecommunications industry to create cities in which pedestrian, bicycle, private care, commercial and public transportation are woven into a connected network to Eave time, conserve power, lower emission and improve Safety.

Do you think you will Still take a motorized vehicle to get to wherever you are going after reading the article? If not, you could be one of the many people that would contribute to Having the Earth and it`E precious environment. We are going through a revolution of environmental friendly transportation, are you going to be a part of the?  ",0.0
"In the article ""Making Mona Lisa Smile,"" the author describes how a new technology called the Facial Action Coding System. He goes on the explain that this system enables computers to identify human emotions and that in can be valuable in the classroom. This system is not valuable in the classroom because, it is an invasion of Privacy, computers aren't always right, and it will cost the school corporation a lot of money.

This system is not valuable in the classroom because it is an invasion of Privacy. In the article it states that, ""A classroom computer could recognize when a student is becoming confused or bored"". That sounds good, but what the article is saying is that a computer is always analyzing the students face, and it does not say where the data goes. Also, the computer could not be very well Protected and a hacker looking to steal data could hack into the computer camera and steal the students identity. Finally, what if the student doesn't like the system? Is he forced to use it or does he get a choice, the article does not state on whether there is any consent to this.

This system is not valuable in the classroom because computers aren't always right. Computers are not human, you can not Program a computer to have empathy or any human emotion. So you can not Program a computer to read a humans face and accurately tell them their emotion. Also, computer Programs tend to have a lot of bugs in them, so this system could have a few hidden bugs that could make the system broken and unusable. Finally, the article states that, ""Your home PC can't handle the complex algorithms..."", so what kind of computers are students going to use that are capable to run the system?

This system is not valuable in the classroom because it will cost the school corporation a lot of money. Like in the last Paragraph, the school would need advance computers to run this system. The article does not state if this system will cost money or not, but if it does, it will most likely be a ton of money. Most school corporations can barely afford new computers to meet UT with Present Programs, so what makes this high tech Program any different? The school corporations would have to set UT a lot of fundraisers and make a bunch of cuts in their annual budget. In the end they might have to let a few teachers go because they could not afford them anymore.

This system is not valuable in the classroom because. It is an invasion of Privacy, computers aren't always right, and it will cost the school corporation a lot of money. Most Tootle like what is coming UT in the future, but we have to start thinking about if what we are doing and creating will held us better, or hurt us.  ",0.0
"Dear State Senator, most people in this country may argue that TH Electoral College is well laid out system in which according to source #3: In Defense of the Electoral College: Five reasons to keep our despised method of choosing a president ""The winnertakeall method of awarding electoral votes induces candidates to focus their campaign efforts on the tossup states"", which means presidents are always looking for support from small states, which is based on population, to be voted for because in the big states little to no votes are accepted by the Electoral College. I disagree, I believe that this method is wrong and unfair for the people, so I argue against it.

To begin with, according to source #2: The Indefensible Electoral College: Why even the best laid defenses of the system are wrong ""At the most basic level, the electoral college is unfair to voters. Because of the winnertakeall system in each state, candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races on the ""swing"" states"", this means that in some states one candidate might have a better chance of winning than the other candidate and even though a candidate is at disadvantage because the other takes all the votes because of the electoral college that candidate might win and the people of that state will not even know who is this winning candidate until they see him on TV as an actual president, which probably means that the winning candidate won't help that state because he does not know well enough about it. Additionally, according to source #3 ""The Electoral College requires a presidential candidate to have transregional appeal. No region has enough electoral votes to elect a president. So a solid regional favorite, such as Romney WS in the South, has no incentive to campaign heavily in those states, for he gains no electoral votes by increasing his popularity in states that he knows he will win"", this means that in order to win the presidency a candidate must get to know other regions but because in this case Mitt Romney vs. Barack Obama, Obama was the regional favorite for the North Romney was at a disadvantage, which is what the Electoral College ultimately wants.

To conclude with, I think that the method of using the Electoral College to elect presidents is wrong and unfair. Furthermore, according to source #2 ""It's official: The electoral college is unfair, outdated, and irrational. The best arguments in favor of it are mostly assertions without much basis in reality"" this means that the electoral college is just not fit for the modern democrat world of today and mostly people argue against it.  ",0.0
"Advantages for limiting car usage is a real eye-opener. Giving up your cars and walking your kids to and from school and then walk to work is a lot of exercise. Also, it helps out with the environment greatly. Some people even say it makes them feel better or less tense ""when I had car I was always tense. I'm much happier this way,"". This was said by a mother of two and a media trainer.

The pollution caused by cars is a pretty big deal of why we have pollution. In Paris they have even partially banned driving. If they do drive then they will get a thirty one dollar fine if you have an even number license plate. Then the next day it would be an odd numbered license plate ""On Monday motorists with evennumberd license plates were order to leave their cars at home or suffer a 22euro fine ($31). The same would apply to odd numbered plates the following day.""

Some countries even hold programs every year addressing this situation. In Bogotá, lolumbia they hold a carefree day. Where Colombians either walked or rode bicycles, or they hiked and took buses to work that day. This program was held for three years straight and who ever violated this program was to be finned with twenty five dollars.""Bogotá, lolombiaIn a program that set to spread to other countries, millons of Colombians hikes, biked,skated or took buses to work during a carefree day yesterday, leaving the streets of this capital city eerily devoid of traffic jams.""

It helps a lot with exercise I believe. A lot of Americans are beast because of lack of exercise. This whole idea will certainly help out a lot with health and exercise. If you just walk from your house to a block away that's helping your legs and cardiovascular muscles get stronger as well. If we do eventually have a car free day I believe that pollution and obesity will also go down.

Also, the gas prices will go down and we wouldn't have to borrow oil from other countries as well. If we wouldn't drive so may cars and everyone rides bikes and walk we wouldn't need gas stations and things like that. It would also help with people being fined and not being able to pay for it. It would help D.U.I's since you wouldn't be driving while you were drinking and causes of deaths when a drunk driver hits someone else.

Over all, I feel this is a great idea to look into. You would be cutting down on the pollution and gas prices. You would also be cutting down on peoples health like obesity and breathing in hazardous smoke fumes. Also, you would be cutting down on the number of deaths due to drunk driving, or texting while driving or over all wrecks in general.  ",0.0
